row_id,waktu,tweet_id,username,tweet,web,kota,provinsi
1464,4/1/2021 8:58,x1377545898511626240,kodim0504,"Koramil 06/ Setiabudi laksanakananakan Operasi Yustisi 3 Pilar Setiabudi dalam rangka Kamtibmas serta penerapan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM)  di Jln.  Taman Setiabudi,  RT. 04/ 02,  Kel.  Setiabudi,  Setiabudi,  Jakarta selatan ",https: / / t. co/ FHxj0rUEnE,Jakarta Selatan,
1465,4/4/2021 3:34,x1378551527694987267,satlantasreskrw,Satuan Lalu Lintas Polres Karawang melaksanakan Kegiatan Pergeseran Sarpas Traffic Cone dan Water Barier dalam Rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) di Wilayah Hukum Polres Karawang ,https: / / t. co/ iFUQkd1Ecc,Karawang,
1470,3/31/2021 15:20,x1377279549365387265,PolsekCikampek2,Kegiatan Rutin Himbauan kepada Masyarakat tentang PpkM (Pemberlakuan Pembatasan Kegiatan Masyarakat) dan tetap mematuhi protokol Kesehatan ,https: / / t. co/ ddxFLPBNxL,,
1471,4/4/2021 3:06,x1378544535333003265,PolsekCikampek2,Kegiatan Kapolsek dan Gabungan Koramil Satpol PP bersama Piket Fungsi melaksanakan Himpunan Pemberlakuan Pembatasan Kegiatan Masyarakat untuk memutuskan penyebaran mata Rantai Virus Covid 19 dari Kerumunan di tempat tempat keramaian ,https: / / t. co/ qmc3lxgXgG,,
1472,4/3/2021 20:40,x1378447311341191173,PolsekCikampek2,Kegiatan Rutin Himbauan kepada Masyarakat tentang PpkM (Pemberlakuan Pembatasan Kegiatan Masyarakat) dan tetap mematuhi protokol Kesehatan ,https: / / t. co/ XAKT1xdEEi,,
1473,3/31/2021 15:19,x1377279362790084612,PolsekCikampek2,Kegiatan Rutin Himbauan kepada Masyarakat tentang PpkM (Pemberlakuan Pembatasan Kegiatan Masyarakat) dan tetap mematuhi protokol Kesehatan ,https: / / t. co/ XAKT1xdEEi,,
1474,4/3/2021 20:50,x1378449786563559425,PolsekCikampek2,Kegiatan Rutin Himbauan kepada Masyarakat tentang PpkM (Pemberlakuan Pembatasan Kegiatan Masyarakat) dan tetap mematuhi protokol Kesehatan ,https: / / t. co/ XAKT1xdEEi,,
1490,4/4/2021 3:10,x1378545509397188608,PolsekCikampek2,Kegiatan Kapolsek dan Gabungan Koramil Satpol PP bersama Piket Fungsi melaksanakan Himpunan Pemberlakuan Pembatasan Kegiatan Masyarakat untuk memutuskan penyebaran mata Rantai Virus Covid 19 dari Kerumunan di tempat tempat keramaian ,https: / / t. co/ Q5dfBQUc8h,,
1497,4/4/2021 3:10,x1378545458340012034,PolsekCikampek2,Kegiatan Kapolsek dan Gabungan Koramil Satpol PP bersama Piket Fungsi melaksanakan Himpunan Pemberlakuan Pembatasan Kegiatan Masyarakat untuk memutuskan penyebaran mata Rantai Virus Covid 19 dari Kerumunan di tempat tempat keramaian ,https: / / t. co/ VRwddTjmP0,,
1498,4/3/2021 20:37,x1378446625543135232,PolsekCikampek2,Kegiatan Rutin Himbauan kepada Masyarakat tentang PpkM (Pemberlakuan Pembatasan Kegiatan Masyarakat) dan tetap mematuhi protokol Kesehatan ,https: / / t. co/ 96jHLZyczW,,
1509,4/4/2021 3:10,x1378545557803724803,PolsekCikampek2,Kegiatan Kapolsek dan Gabungan Koramil Satpol PP bersama Piket Fungsi melaksanakan Himpunan Pemberlakuan Pembatasan Kegiatan Masyarakat untuk memutuskan penyebaran mata Rantai Virus Covid 19 dari Kerumunan di tempat tempat keramaian ,https: / / t. co/ Q7FtSN5b03,,
1510,4/3/2021 20:43,x1378448107256434689,PolsekCikampek2,Kegiatan Rutin Himbauan kepada Masyarakat tentang PpkM (Pemberlakuan Pembatasan Kegiatan Masyarakat) dan tetap mematuhi protokol Kesehatan ,https: / / t. co/ HMFb1djz48,,
1511,4/3/2021 17:21,x1378397207393492993,sekbringin_ngw,Polsek bringin melaksanakan Patroli Dialogis pemberlakuan pembatasan kegiatan Masyarakat PpkM BERBASIS MIKRO ,https: / / t. co/ VSoXsJP8Li,,
1512,4/3/2021 12:01,x1378316717131108354,KoramilSleman,"Sleman - -  Anggota Koramil 03/ Turi jajaran kodim 0732/ Sleman bersama Polsek, serta Satpol PP Kapanewon  melaksanakan kegiatan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) yang dilaksanakananakan di Pasar Turi Donokerto, Sabtu (3/ 4/ 2021) ",https: / / t. co/ HDRDcJsQzS,Sleman,
1513,4/3/2021 11:56,x1378315413776330752,DepokKoramil,"Sleman - -  Anggota Koramil 03/ Turi jajaran kodim 0732/ Sleman bersama Polsek, serta Satpol PP Kapanewon  melaksanakan kegiatan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) yang dilaksanakananakan di Pasar Turi Donokerto, Sabtu (3/ 4/ 2021) ",https: / / t. co/ HDRDcJsQzS,Sleman,
1514,4/2/2021 9:42,x1377919363206893572,Lamana18290144,"KARANGANYAR -  Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Sertu Vrito Babinsa Blorong anggota Koramil 13/ Jumantono,  menghimbau Masyarakat untuk mematuhi protokol kesehatan.  Kamis (01/ 4/ 2021) ",https: / / t. co/ 02uDj6aZKb,Karang Anyar,
1515,4/2/2021 9:54,x1377922314210144258,Lamana18290144,"KARANGANYAR -  Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Sertu Vrito Babinsa Blorong anggota Koramil 13/ Jumantono,  menghimbau Masyarakat untuk mematuhi protokol kesehatan.  Kamis (01/ 4/ 2021) ",https: / / t. co/ 02uDj6aZKb,Karang Anyar,
1522,4/3/2021 11:29,x1378308792769650692,KoramilBendosa1,Operasi Yustisi Gabungan penegakan Disiplin pada pemberlakuan pembatasan Kegiatan Masyarakat ( PpkM ) di Wilayah Kecamatan bendosari.  ,https: / / t. co/ kR4sex2g69,bendosari,
1526,4/3/2021 11:20,x1378306296982564865,tempodotco,Gubernur Jawa barat Ridwan Kamil mengklaim Pemberlakuan Pembatasan Kegiatan Masyarakat berhasil menurunkan angka kasus Covid- 19 di provinsinya.  ,https: / / t. co/ 0QPT2eqZyW ,,
1527,4/1/2021 3:03,x1377456627947761666,KodimKarangany1,KARANGANYAR -  Kamis 01 April 2021 Serma Suraji dan Serda Romy Anggota Koramil 16/ Colomadu bersama Satpol PP Colomadu melaksanakan Patroli Penegakan Pendisplinan Protokol Kesehatan Covid- 19 pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Skala Mikro Kab.  Karanganyar.  ,https: / / t. co/ RZaHrooYHU,Karang Anyar,
1528,4/3/2021 7:27,x1378247732410781699,KodimKarangany1,"PpkM Serma Warno Menghimbau Masyarakat Pasar Matesih Untuk Patuhi Prokes

KARANGANYAR -  Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Serma Sarno anggota Koramil 07/ Matesih,  menghimbau Masyarakat di pasar Matesih untuk mematuhi protokol kesehatan.  Sabtu (03/ 4/ 2021) https: / / t. co/ jqWRKmlL0W",,Karanganyar,
1529,4/3/2021 7:27,x1378247754976165888,KodimKarangany1,"PpkM Serma Warno Menghimbau Masyarakat Pasar Matesih Untuk Patuhi Prokes

KARANGANYAR -  Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Serma Sarno anggota Koramil 07/ Matesih,  menghimbau Masyarakat di pasar Matesih untuk mematuhi protokol kesehatan.  Sabtu (03/ 4/ 2021) https: / / t. co/ LccVTqE2ti",,Karanganyar,
1530,4/1/2021 3:03,x1377456576525606912,KodimKarangany1,KARANGANYAR -  Kamis 01 April 2021 Serma Suraji dan Serda Romy Anggota Koramil 16/ Colomadu bersama Satpol PP Colomadu melaksanakan Patroli Penegakan Pendisplinan Protokol Kesehatan Covid- 19 pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Skala Mikro Kab.  Karanganyar.  ,https: / / t. co/ 09hR78E9eA,Karang Anyar,
1533,4/2/2021 6:28,x1377870415985451011,KodimKarangany1,KARANGANYAR -  Jumat 02 April 2021 Serda Yuli Purwanto dan Serda Ariswandi Anggota Koramil 16/ Colomadu bersama Polsek dan Satpol PP Colomadu melaksanakan Patroli Penegakan Pendisplinan Protokol Kesehatan Covid- 19 pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat Skala Mikro. , https: / / t. co/ m7MM6UF9n2,Karang Anyar,
1534,4/3/2021 7:27,x1378247655562747904,KodimKarangany1,"PpkM Serma Warno Menghimbau Masyarakat Pasar Matesih Untuk Patuhi Prokes

KARANGANYAR -  Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Serma Sarno anggota Koramil 07/ Matesih,  menghimbau Masyarakat di pasar Matesih untuk mematuhi protokol kesehatan.  Sabtu (03/ 4/ 2021) https: / / t. co/ TkXkQAZxPq",,,
1535,4/2/2021 6:28,x1377870428748673025,KodimKarangany1,KARANGANYAR -  Jumat 02 April 2021 Serda Yuli Purwanto dan Serda Ariswandi Anggota Koramil 16/ Colomadu bersama Polsek dan Satpol PP Colomadu melaksanakan Patroli Penegakan Pendisplinan Protokol Kesehatan Covid- 19 pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat Skala Mikro.  ,https: / / t. co/ 6nkK2lL4o8,Karanganyar,
1536,4/2/2021 6:27,x1377870404329467904,KodimKarangany1,KARANGANYAR -  Jumat 02 April 2021 Serda Yuli Purwanto dan Serda Ariswandi Anggota Koramil 16/ Colomadu bersama Polsek dan Satpol PP Colomadu melaksanakan Patroli Penegakan Pendisplinan Protokol Kesehatan Covid- 19 pada masa Pemberlakuan Pembatasan Kegiatan Masyarakat Skala Mikro.  ,https: / / t. co/ 6nkK2lL4o9,Karanganyar,
1537,3/29/2021 6:56,x1376428079220842498,balit1_Kawulo,"Dalam kesempatan yang sama,  Menteri Koordinator bidang Perekonomian Airlangga Hartarto mengungkap bahwa pemberlakuan pembatasan kegiatan Masyarakat (PpkM) berskala mikro ke depannya akan diperluas ke lima provinsi lainnya,  yakni Kalimantan Selatan,  Kalimantan Tengah,  ",https: / / t. co/ MZxCnCBgdj,Kalimantan Tengah,
1538,4/3/2021 0:14,x1378138728355438594,TentngKit4,"Menyambut libur Paskah ini.  ayo dukung Pemberlakuan Pembatasan Kegiatan Masyarakat skala Mikro /  PpkM Mikro.  Kalau tidak urgent,  tidak perlu bepergian jarak jauh.  ",https: / / t. co/ K29tlJ3w8T,,
1544,4/2/2021 23:41,x1378130617947148291,RiantiDiani,"Menyambut libur Paskah ini.  ayo dukung Pemberlakuan Pembatasan Kegiatan Masyarakat skala Mikro /  PpkM Mikro.  Kalau tidak urgent,  tidak perlu bepergian jarak jauh.  ",https: / / t. co/ K29tlJ3w8T,,
1545,4/2/2021 23:43,x1378130877843050498,RiantiDiani,"Selamat Paskah bagi yang merayakannya  jangan lupa tetap protokol kesehatan dan aturan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) Mikro. ",https: / / t. co/ wIEpZ9Msek,,
1546,4/2/2021 23:39,x1378130048536829954,RiantiDiani,"Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Skala Mikro,  yaitu pd masa pandemi ini seharusnya semua orang sadar bahaya Covid- 19.   Masyarakat hrs hidup berdampingan bersama Covid- 19,  yg berarti,  harus patuh terhadap protokol kesehatan.  ",https: / / t. co/ JMypytxQ6q,,
1548,4/2/2021 23:28,x1378127158242025472,ManoharaSekar,"Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Skala Mikro,  yaitu pd masa pandemi ini seharusnya semua orang sadar bahaya Covid- 19.   Masyarakat hrs hidup berdampingan bersama Covid- 19,  yg berarti,  harus patuh terhadap protokol kesehatan.  ",https: / / t. co/ JMypytxQ6q,,
1549,4/2/2021 23:33,x1378128367468257285,ManoharaSekar,"Menyambut libur Paskah ini.  ayo dukung Pemberlakuan Pembatasan Kegiatan Masyarakat skala Mikro /  PpkM Mikro.  Kalau tidak urgent,  tidak perlu bepergian jarak jauh.  ",https: / / t. co/ K29tlJ3w8T,,
1550,4/2/2021 23:34,x1378128742275424256,ManoharaSekar,"Selamat Paskah bagi yang merayakannya  jangan lupa tetap protokol kesehatan dan aturan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) Mikro. ",https: / / t. co/ JMypytxQ6q,,
1552,4/2/2021 23:27,x1378127074041290752,BatikRiwa,"Menyambut libur Paskah ini.  ayo dukung Pemberlakuan Pembatasan Kegiatan Masyarakat skala Mikro /  PpkM Mikro.  Kalau tidak urgent,  tidak perlu bepergian jarak jauh.  ",https: / / t. co/ K29tlJ3w8T,,
1559,4/2/2021 23:23,x1378125887170732035,eviana_bjb,"Selamat Paskah bagi yang merayakannya  jangan lupa tetap protokol kesehatan dan aturan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) Mikro. ",https: / / t. co/ JMypytxQ6q,,
1560,4/2/2021 23:16,x1378124172216332290,7int4Putih,"Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Skala Mikro,  yaitu pd masa pandemi ini seharusnya semua orang sadar bahaya Covid- 19.  

Masyarakat hrs hidup berdampingan bersama Covid- 19,  yg berarti,  harus patuh terhadap protokol kesehatan.  

#LiburanPatuhProkes
https: / / t. co/ wIEpZ9Msek",https: / / t. co/ JMypytxQ6q,,
1561,4/2/2021 23:16,x1378124198183247874,7int4Putih,"Selamat Paskah bagi yang merayakannya  jangan lupa tetap protokol kesehatan dan aturan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) Mikro. ",,,
1562,4/2/2021 23:00,x1378120059709648896,NyebeLin_ih,meminta seluruh umat Kristiani yang merayakan Paskah tetap melaksanakan protokol kesehatan dan aturan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) Mikro. ,,,
1563,4/2/2021 19:50,x1378072384456945664,PolsekTirtajaya,"Bhabinkamtibmas Polsek Tirtajaya bripka Rega melaksanakan giat sambang dan memberikan himbauan kepada warga Masyarakat agar selalu mematuhi protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19. ",https: / / t. co/ JMypytxQ6q,,
1564,4/2/2021 19:58,x1378074494238003200,PolsekTirtajaya,Anggota Polsek Tirtajaya melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar tetap menerapkan protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19. ,https: / / t. co/ bd2ttRd4wa https: / / t. co/ x2QPMkAziV,,
1565,4/2/2021 1:54,x1377801538190536705,PolsekTirtajaya,"Anggota Polsek Tirtajaya melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar tetap menerapkan protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19. ",https: / / t. co/ bd2ttRd4wa https: / / t. co/ x2QPMkAziV,,
1566,3/28/2021 15:19,x1376192330072399875,PolsekTirtajaya,Kanit Reskrim Polsek Tirtajaya Aiptu Nuryana melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar tetap mematuhi protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam. ,https: / / t. co/ Zlay6rYabF https: / / t. co/ GGFyz0tXp5,,
1567,3/28/2021 7:40,x1376076659900575748,PolsekTirtajaya,"Ipda H Muhamad dan Anggota Polsek Tirtajaya melaksanakan giat Ops Yustisi Penegakan Disiplin Protokol Kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Covid- 19 di wilayah Kec Tirtajaya Ka Karawang. ",https: / / t. co/ TOV4hmzcDF https: / / t. co/ bv4W97BmGJ,,
1568,3/28/2021 7:26,x1376073285771780103,PolsekTirtajaya,"Kapolsek Tirtajaya Iptu H.  Ruslani,  S. H bersama Anggota melaksanakan giat Ops Yustisi Penegakan Disiplin Protokol Kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Covid- 19 di Dusun Gempoljaya Desa Gempolkarya Kec Tirtajaya Ka Karawang. ",https: / / t. co/ 2Ipc9xMDtA https: / / t. co/ AneLUh4elD,,
1569,4/2/2021 21:23,x1378095695698096129,PolsekTirtajaya,"Anggota Polsek Tirtajaya melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar tetap menerapkan protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19. ",https: / / t. co/ bd2ttRd4wa https: / / t. co/ x2QPMkAziV,,
1570,4/1/2021 20:38,x1377722042682732545,PolsekTirtajaya,"Bhabinkamtibmas Polsek Tirtajaya Brigadir Daud Hbudaya melaksanakan giat sambang dan memberikan himbauan kepada warga Masyarakat di Dusun Jatimulya Desa Tambaksumur Kec Tirtajaya tentang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dan. ",https: / / t. co/ kZRoxllT1C https: / / t. co/ QjRpCA3CFM,,
1571,3/28/2021 15:20,x1376192474939486208,PolsekTirtajaya,"Kapolsek Tirtajaya Iptu H.  Ruslani,  S. H dan Anggota melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar selalu mematuhi protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19.  https: / / t. co/ 4qkbppEI16",,,
1572,4/2/2021 1:58,x1377802531825315845,PolsekTirtajaya,"Bhabinkamtibmas Polsek Tirtajaya Brigadir Daud Hbudaya melaksanakan giat sambang dan memberikan himbauan kepada warga Masyarakat di Dusun Jatimulya Desa Tambaksumur Kec Tirtajaya tentang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dan. ",https: / / t. co/ kZRoxllT1C https: / / t. co/ QjRpCA3CFM,Manggarai barat,
1573,3/28/2021 15:11,x1376190236363878401,PolsekTirtajaya,Ipda H Muhamad dan Anggota Polsek Tirtajaya melaksanakan giat Ops Yustisi Penegakan Disiplin Protokol Kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Covid- 19 di wilayah Kec Tirtajaya Ka Karawang. ,https: / / t. co/ TOV4hmzcDF https: / / t. co/ bv4W97BmGJ,ka karawang,
1574,4/1/2021 19:39,x1377707105130455041,PolsekTirtajaya,"Anggota Polsek Tirtajaya melaksanakan giat patroli dialogis dan memberikan himbauan serta Sosialisasi tentang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dan Protokol Kesehatan dalam. ",https: / / t. co/ jAKwuaUhGW https: / / t. co/ NtRNrHD0ji,,
1575,4/1/2021 20:42,x1377723177845985281,PolsekTirtajaya,"Bhabinkamtibmas Polsek Tirtajaya Brigadir Daud Hbudaya melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat di Dusun Tambaksumur II Desa Tambaksari Kec Tirtajaya tentang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dan. ",https: / / t. co/ 3hGmLIZYDF https: / / t. co/ tvCYiKWUjr,,
1576,3/28/2021 13:19,x1376162117514981387,PolsekTirtajaya,"Kanit Reskrim Polsek Tirtajaya Aiptu Nuryana melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar tetap mematuhi protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam. ",https: / / t. co/ Zlay6rYabF https: / / t. co/ GGFyz0tXp5,,
1577,4/2/2021 1:58,x1377802623676424195,PolsekTirtajaya,"Bhabinkamtibmas Polsek Tirtajaya Brigadir Daud Hbudaya melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat di Dusun Tambaksumur II Desa Tambaksari Kec Tirtajaya tentang Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dan. ",https: / / t. co/ 3hGmLIZYDF https: / / t. co/ tvCYiKWUjr,,
1578,3/28/2021 7:42,x1376077280372383745,PolsekTirtajaya,"Anggota Polsek Tirtajaya melaksanakan giat Ops Yustisi Penegakan Disiplin Protokol Kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) terkait Covid- 19 di wilayah Kec Tirtajaya Ka Karawang dipimpin oleh KASpkT Polsek Tirtajaya Ipda H.  Muhamad",https: / / t. co/ s7CH0h9tRK https: / / t. co/ xwkEe1UkKy,,
1579,3/28/2021 13:33,x1376165655750144004,PolsekTirtajaya,"Kapolsek Tirtajaya Iptu H.  Ruslani,  S. H dan Anggota melaksanakan giat patroli dialogis dan memberikan himbauan kepada warga Masyarakat agar selalu mematuhi protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19. ", https: / / t. co/ 4qkbppEI16,ka karawang,
1580,3/28/2021 15:10,x1376189928443240450,PolsekTirtajaya,"Kapolsek Tirtajaya Iptu H.  Ruslani,  S. H bersama Anggota melaksanakan giat Ops Yustisi Penegakan Disiplin Protokol Kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) Covid- 19 di Dusun Gempoljaya Desa Gempolkarya Kec Tirtajaya Ka Karawang. ",https: / / t. co/ 2Ipc9xMDtA https: / / t. co/ AneLUh4elD,ka karawang,
1581,4/2/2021 21:22,x1378095428965597185,PolsekTirtajaya,Bhabinkamtibmas Polsek Tirtajaya bripka Rega melaksanakan giat sambang dan memberikan himbauan kepada warga Masyarakat agar selalu mematuhi protokol kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) dalam pencegahan penyebaran covid- 19. ,https: / / t. co/ YbzoqFJ30W https: / / t. co/ qImuns5u7M,,
1582,3/28/2021 15:11,x1376190285378580481,PolsekTirtajaya,"Anggota Polsek Tirtajaya melaksanakan giat Ops Yustisi Penegakan Disiplin Protokol Kesehatan dan Pemberlakuan Pembatasan Kegiatan Masyarakat (PpkM) terkait Covid- 19 di wilayah Kec Tirtajaya Ka Karawang dipimpin oleh KASpkT Polsek Tirtajaya Ipda H.  Muhamad",https: / / t. co/ s7CH0h9tRK https: / / t. co/ xwkEe1UkKy,jakarta,
1583,4/2/2021 18:47,x1378056567136743424,rantindahb,"#SobatRupiah,  Survei Penjualan Eceran (SPE) diprakirakan membaik pd Februari 2021,  meski msh terkontraksi 0, 7% (mtm),  dibanding pd Januari yg terkontraksi 4, 3% (mtm).  SPE januari dipengbaruhi Natal   Tahun baru,  Pemberlakuan Pembatasan Kegiatan Masyarakat   faktor cuaca.  #BInfo ",https: / / t. co/ iQ7cuoQaRN,Cirebon,
1584,4/2/2021 12:30,x1377961625270034433,MGT_RADIO,#MGTNews Sejumlah ruas jalan di Jakarta kembali mengalami kemacetan saat kebijakan pemberlakuan pembatasan kegiatan Masyarakat (PpkM) mikro masih berlaku.  Partai Gerindra DKI Jakarta menduga penyebabnya karena ada kantor yang tidak taat dengan kapasitas 50%.  ,https: / / t. co/ IbllNTtshf,DKI Jakarta,
1585,4/2/2021 10:43,x1377934823159828480,Kodim_Sragen,"Selalu jaga kesehatan ya Bu dan paling utama selalu patuhi Prokes,  himbauan Sertu Slamet Sriyanto saat melaksanakan Pemantauan  tempat keramaian 
guna mengantisipasi penularan Covid 19 dan Pemberlakuan Pembatasan Kegiatan Masyarakat di wiilayah Kecamatan Miri, Kab.  Sragen.  ",https: / / t. co/ 768qts3lCj,Sragen,jawa tengah
1586,4/1/2021 12:18,x1377596179949576196,Kodim_Sragen,"Pandemi Covid- 19 belum berakhir,  selalu patuhi Prokes ya pk,  Himbauan Piket Koramil 16/ Miri Koptu Triyanto saat melaksanakan Pemantauan tempat keramaian 
guna mengantisipasi penularan Covid- 19 dan Pemberlakuan Pembatasan Kegiatan Masyarakat di wilayah Kecamatan Miri,  Kab.  Sragen ",https: / / t. co/ x15YLoIDGs, Sragen,jawa tengah
